active,Source Name,Source Domain,Source Country Code,Source State,Source City,candidate_address_zip,Match Result,Match Type,Best SID,Account,HQ SID,WHQ SID,DHQ SID,Marketing Alias,Street Address,City,State,ZIP,Country Code,Country Name,Domain,name_normalized,marketing_alias_normalized,levenshtein_idx,Source Segment,No Bids (Last 30 Days),Impressions (Last 30 Days),MEI,Revenue Range,Employee Range,Industry,Sub-Industry,Audience,has_ip,Source Segment,custom_attribute
true,Rapita Systems,rapitasystems.com,,,,,match,exact domain,120710766,Rapita Systems,614399,614399,120710766,Rapita Systems,Atlas House Osbaldwick Link Road,York,YOR,YO10 3JB,GB,United Kingdom,rapitasystems.com,rapitasystems,rapitasystems,0,Software & Technology,105,0,1,$50M - $100M,Mid-Market,Software & Technology,Software Applications,Mid-Market Business,true,Software & Technology,
true,Rasmussen,rasmussen.dk,,,,,match,split domain,29260124,Rasmussen College-Minnesota,29260124,29260124,29260124,Rasmussen College-Minnesota,226 Park Avenue South,St. Cloud,MN,56301,US,United States,rasmussen.edu,rasmussencollegeminnesota,rasmussencollegeminnesota,0,Education,437125,0,4371,$100M - $250M,Enterprise,Education,University,Education,true,Education,
true,Raspberry Pi Trading Limited,thefamilycook.org,,,,,match,metaphone name,120266216,Raspberry Pi Trading Ltd,120239038,120239038,120239038,Raspberry Pi Trading,30 Station Road,Cambridge,CAM,CB1 2JH,GB,United Kingdom,raspberrypi.org,raspberrypitrading,raspberrypitrading,4,Business Services,5456,0,55,$5M - $10M,Small,Business Services,General,SMB,true,Business Services,
true,RATIONAL F&E GmbH,rational-online.com,,,,,match,exact domain,3702137,Rational AG,3702137,3702137,3702137,Rational,Iglinger Str. 62,Landsberg,BY,86899,DE,Germany,rational-online.com,rationalag,rational,0,Manufacturing,6826,17,68,$500M - $1B,Enterprise,Manufacturing,Industrial Equipment,Mid-Market Business,true,Manufacturing,
true,Rausch & Pausch,rapa.com,,,,,match,exact domain,24833646,Rausch & Pausch GmbH,24833646,24833646,24833646,Rausch & Pausch,Albert Pausch Ring 1,Selb,BY,95100,DE,Germany,rapa.com,rauschpauschgmbh,rauschpausch,0,Automotive,6956,0,70,$250M - $500M,Mid-Market,Automotive,Parts & Supplies,Mid-Market Business,true,Automotive,
true,RAVO,fayat.com,,,,,match,exact domain,3613846,Semeru,3629578,3629578,3629578,Semeru,34 Rue Charles Piketty,Viry Chatillon,IDF,91170,FR,France,fayat.com,semeru,semeru,0,Business Services,3966,0,40,$2.5B - $5B,Enterprise,Business Services,Technical,Enterprise Business,true,Business Services,
true,RAY,ray.fi,,,,,match,exact domain,10145477,Raha-Automaattiyhdistys,10145477,10145477,10145477,Raha-Automaattiyhdistys,Turuntie 42,Espoo,ES,02650,FI,Finland,ray.fi,rahaautomaattiyhdistys,rahaautomaattiyhdistys,0,Recreation,4501,0,45,$500M - $1B,Enterprise,Recreation,Parks & Facilities,Mid-Market Business,true,Recreation,
true,Raylase,raylase.de,,,,,match,exact domain,28937244,Raylase AG,28937244,28937244,28937244,Raylase,Argelsrieder Feld 2 +4,Wessling,BY,82234,DE,Germany,raylase.de,raylaseag,raylase,0,Manufacturing,613,0,6,$5M - $10M,Small,Manufacturing,Electronic Equipment,SMB,true,Manufacturing,
true,Raymarine,raymarine.com,,,,,match,exact domain,65665195,Raymarine 2002 Ltd,56669194,507197,56669194,Raymarine 2002,Marine House Cartwright Drive Hampshire,Fareham,,PO155RJ,GB,United Kingdom,raymarine.com,raymarine2002,raymarine2002,0,Manufacturing,1837,0,18,$1B - $2.5B,Enterprise,Manufacturing,Services,Enterprise Business,true,Manufacturing,
true,RAYSAT Bulgaria,abv.bg,,,,,match,exact domain name,9651623,Abv SRL,9651623,9651623,9651623,Abv,via di Coselli 13/15,Capannori,LU,55012,IT,Italy,abvenergy.com,abvsrl,abv,0,Manufacturing,483,0,5,$25M - $50M,Mid-Market,Manufacturing,Metal Products,SMB,true,Manufacturing,
true,Raytrix,raytrix.de,,,,,match,exact domain,112384853,Raytrix GmbH,112384853,112384853,112384853,Raytrix,Schauenburgerstr. 116,Kiel,SH,24118,DE,Germany,raytrix.de,raytrixgmbh,raytrix,0,Software & Technology,0,0,0,$1 - $1M,Small,Software & Technology,Computer & Mobile Devices,,false,Software & Technology,
true,Rb3d,rb3d.com,,,,,match,exact domain,120394169,Robotiques 3 Dimensions SARL,120394169,120394169,120394169,Robotiques 3 Dimensions,43 Avenue de Paris,Moneteau,BFC,89470,FR,France,rb3d.com,robotiques3dimensionssarl,robotiques3dimensions,0,Manufacturing,1,0,0,$1M - $5M,Small,Manufacturing,Industrial Equipment,SMB,true,Manufacturing,
true,rb-autom.it,rb-autom.it,,,,,match,soundex suggestion,2297300,Rob-Tom Inc,2280704,2280704,2280704,Rob-Tom,3311 US Hwy 22,Branchburg,NJ,08876,US,United States,,robtom,robtom,11,Construction,0,0,0,$50M - $100M,Mid-Market,Construction,Commercial,Mid-Market Business,true,Construction,
true,RB Elektonik,rb-elektronik.com,,,,,match,soundex suggestion,113175038,Ribu Elektronik E.U.,113175038,113175038,113175038,Ribu Elektronik E.U.,Muehlenweg 6,Weiz,,8160,AT,Austria,,ribuelektronike.u.,ribuelektronike.u.,8,Business Services,0,0,0,$1 - $1M,Small,Business Services,General,SMB,true,Business Services,
true,Rbz,rbzrobotdesign.com,,,,,match,exact domain,111455189,Rbz Robot Design SL,111455189,111455189,111455189,Rbz Robot Design,Calle Casas De Miravete 24 A. Planta 4. Local 2,Madrid,MD,28031,ES,Spain,rbzrobotdesign.com,rbzrobotdesign,rbzrobotdesign,0,Business Services,348,0,3,$1M - $5M,Small,Business Services,Technical,SMB,true,Business Services,
true,Rc Maspos,elti.com,,,,,match,exact domain,111102121,Elti - Elektronika Telekomunikacije in Inzeniring Doo,111102121,111102121,111102121,Elti - Elektronika Telekomunikacije in Inzeniring,Panonska Ulica 23,Gornja Radgona,,9250,SI,Slovenia,elti.com,eltielektronikatelekomunikacijeininzeniringdoo,eltielektronikatelekomunikacijeininzeniring,0,Telecommunications,0,0,0,$10M - $25M,Small,Telecommunications,Equipment & Services,SMB,true,Telecommunications,
true,rcpt,rcpt.at,,,,,match,metaphone name,120583186,Rcpat Ltd,120583186,120583186,120583186,Rcpat,Excalibur House Woodburn Road Blackburn Industrial Estate Kinellar,Aberdeen,,AB210RX,GB,United Kingdom,rcpat.com,rcpat,rcpat,2,Unclassified,196,0,2,,,Unclassified,Unclassified,SMB,true,Unclassified,
true,rdalfa,rdalfa.lv,,,,,match,exact domain,29708485,Rd Alfa Mikroelektronikas Departaments As,29708485,29708485,29708485,Rd Alfa Mikroelektronikas Departaments,Maskavas 240,Riga,,1063,LV,Latvia,rdalfa.lv,rdalfamikroelektronikasdepartaments,rdalfamikroelektronikasdepartaments,0,Manufacturing,0,0,0,$10M - $25M,Small,Manufacturing,Electronic Equipment,SMB,true,Manufacturing,
true,RDDS Avionics Ltd,rdds.co.uk,,,,,match,exact domain,87351341,RDDS Avionics Ltd,87351341,87351341,87351341,RDDS Avionics,7 Nelson Street,Southend-On-Sea,SOS,SS1 1EH,GB,United Kingdom,rdds.co.uk,rddsavionics,rddsavionics,0,Business Services,3428,0,34,$25M - $50M,Small,Business Services,General,SMB,true,Business Services,
true,R&D Technologies,r-and-d.de,,,,,match,metaphone name,29692507,Rd Technologies,29692507,29692507,29692507,Rd Technologies,7 Allee Jean Jacques Rousseau,Veynes,,05400,FR,France,rd-technologies.fr,rdtechnologies,rdtechnologies,1,Construction,0,0,0,$10M - $25M,Small,Construction,Materials,,false,Construction,
true,RDW,rdw.nl,,,,,match,exact domain,72288037,Rijksdienst Voor Het Wegverkeer,72288036,72288036,72288036,Rijksdienst Voor Het Wegverkeer,Europaweg 205,Zoetermeer,,2700,NL,Netherlands,rdw.nl,rijksdienstvoorhetwegverkeer,rijksdienstvoorhetwegverkeer,0,Government,663,0,7,,,Government,Administration,Government,true,Government,
true,readytalk,webcasts.com,,,,,match,split domain,95861225,Readytalk,95861225,95861225,95861225,Readytalk,1900 Sixteenth St,Denver,CO,80202,US,United States,readytalk.com,readytalk,readytalk,0,Business Services,23924,12,239,$25M - $50M,Mid-Market,Business Services,General,SMB,true,Business Services,
true,realcomputerarchitecture.com,realcomputerarchitecture.com,,,,,match,soundex suggestion,80914493,Ryelle Computer Centre,80914493,80914493,80914493,Ryelle Computer Centre,235 Hood Rd,Markham,ON,L3R 4N3,CA,Canada,,ryellecomputercentre,ryellecomputercentre,30,Retail & Distribution,0,0,0,,,Retail & Distribution,Electronics,SMB,true,Retail & Distribution,
true,Realtek,realtek.com,,,,,match,exact domain,71097616,Realtek Semiconductor Corp,71097616,71097616,71097616,Realtek Semiconductor Corp,Science Based Industrial Park 2 Industry E. Road Ix,Hsinchu,,,TW,Taiwan,realtek.com,realteksemiconductor,realteksemiconductor,0,Software & Technology,172377,14135,1724,$500M - $1B,Enterprise,Software & Technology,Semiconductor,Mid-Market Business,true,Software & Technology,
true,Realtime Embedded,rte.se,,,,,match,exact name,74748288,Realtime Embedded AB,74748289,74748289,74748289,Realtime Embedded,Rosterigrand 4 4tr,Stockholm,,117 61,SE,Sweden,realtimeembedded.se,realtimeembeddedab,realtimeembedded,0,Software & Technology,1140,0,11,$1M - $5M,Small,Software & Technology,Data & Technical Services,SMB,true,Software & Technology,
true,Reanimator Ltd,tinyted.net,,,,,match,soundex suggestion,118786136,Renomat SRO,118786136,118786136,118786136,Renomat,Safarikovo Namesti 873/8,Usti Nad Labem,,40003,CZ,Czech Republic,renomat.cz,renomatsro,renomat,9,Construction,0,0,0,$1 - $1M,Small,Construction,Contractors,,false,Construction,
true,Red Digital Cinema,red.com,,,,,match,exact domain,112709980,Red.com Inc,109853992,109853992,112709980,Red.com,34 Parker,Irvine,CA,92618,US,United States,red.com,red.com,red.com,0,Business Services,187125,251,1871,$1M - $5M,Small,Business Services,Marketing Services,SMB,true,Business Services,
true,Rede Ferrovi��ria Nacional - Refer E.P.E.,refer.pt,,,,,match,exact domain,9121180,Rede Ferroviaria Nacional - Refer E.P.,9121180,9121180,9121180,Rede Ferroviaria Nacional - Refer E.P.,Praca Da Portagem Pragal,Almada,,2809-013,PT,Portugal,refer.pt,redeferroviarianacionalrefere.p.,redeferroviarianacionalrefere.p.,0,Transportation & Logistics,1,0,0,$100M - $250M,Enterprise,Transportation & Logistics,Local Transit,Mid-Market Business,true,Transportation & Logistics,
true,Redeye,redeye.se,,,,,match,exact domain,101006615,Redeye AB,101006617,101006617,101006617,Redeye,Box 7141,Stockholm,AB,10387,SE,Sweden,redeye.se,redeyeab,redeye,0,Government,71,0,1,$5M - $10M,Small,Government,Banking & Finance,Government,true,Government,
true,redpiesystems.com,redpiesystems.com,,,,,match,soundex suggestion,117737900,RDP Systems,117737900,117737900,117737900,RDP Systems,4440 Pga Blvd Ste 600,Palm Beach Gardens,FL,33410-6542,US,United States,rdpsystems.com,rdpsystems,rdpsystems,15,Software & Technology,0,0,0,,,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,RedTree Solutions,redtree-solutions.com,,,,,match,exact domain,123601873,Redtree Solutions,123601873,123601873,123601873,Redtree Solutions,,Preston Bissett,BKM,MK18 4LU,GB,United Kingdom,redtree-solutions.com,redtreesolutions,redtreesolutions,0,Software & Technology,4408,0,44,$5M - $10M,Small,Software & Technology,Semiconductor,SMB,true,Software & Technology,
true,Redux ST,reduxst.com,,,,,match,exact domain,120591915,Redux Management Ltd,120591915,120591915,120591915,Redux Management,Terek House Sandpiper Court Phoenix Park Eaton Socon St. Neots,Huntingdon,BDF,PE19 8EP,GB,United Kingdom,reduxst.com,reduxmanagement,reduxmanagement,0,Business Services,0,0,0,,,Business Services,Accounting,SMB,true,Business Services,
true,Reference Design Srl,referencedesign.it,,,,,match,metaphone name,122451659,Reference Design,122451659,122451659,122451659,Reference Design,130 2285 Av Francis Hughes,Laval,QC,H7S 1N5,CA,Canada,referencedesign.tv,referencedesign,referencedesign,4,Media & Entertainment,0,0,0,,,Media & Entertainment,Production Services,,false,Media & Entertainment,
false,reflex ces,yopmail.com,,,,,no match,duplicate input,,,,,,,,,,,,,,,,,,0,0,0,,,,,,false,,
true,ReFLEX CES,reflexces.com,,,,,match,exact domain,78837416,Reflex Ces,112320352,112320352,112320352,Reflex Ces,805 Av Jrgg de la Lauziere les Milles,Aix-En-Provence,PAC,13290,FR,France,reflexces.com,reflexces,reflexces,0,Business Services,178,0,2,$5M - $10M,Small,Business Services,Technical,SMB,true,Business Services,
true,Reilhofer KG,rhf.de,,,,,match,exact domain,110883973,Reilhofer KG,110883973,110883973,110883973,Reilhofer,Zugspitzstr. 5,Karlsfeld,BY,85757,DE,Germany,rhf.de,reilhoferkg,reilhofer,0,Automotive,418,0,4,$5M - $10M,Small,Software & Technology,Specialized Equipment,SMB,true,Automotive,
true,Rejak,rejak.co.uk,,,,,match,metaphone name,112120048,Rejk AG,112120048,112120048,112120048,Rejk,Seeblickstrasse 4,Romanshorn,TG,8590,CH,Switzerland,,rejkag,rejk,1,Real Estate,0,0,0,$25M - $50M,Small,Real Estate,Agents & Brokerage,SMB,true,Real Estate,
true,Rejlers Sverige,rejlers.se,,,,,match,exact domain,95831857,Rejlers Ingenjorer AB,68928871,68928873,68928873,Rejlers Ingenjorer,Sjouddevagen 8,Vaxjo,,352 46,SE,Sweden,rejlers.se,rejlersingenjorerab,rejlersingenjorer,0,Business Services,583,0,6,$100M - $250M,Enterprise,Business Services,Technical,Mid-Market Business,true,Business Services,
true,Relcom,relcom.hu,,,,,match,split domain,111920071,Relkom,111920071,111920071,111920071,Relkom,Ul. Baumanskaya D.20 Str.7,Moscow,MOW,105005,RU,Russian Federation,relcom.net,relkom,relkom,0,Consumer Goods & Services,327,0,3,$5M - $10M,Small,Consumer Goods & Services,General,SMB,true,Consumer Goods & Services,
true,Relectrify,relectrify.com,,,,,match,soundex suggestion,54658561,Rr Electric,54658561,54658561,54658561,Rr Electric,4545 Industrial St,Simi Valley,CA,93063,US,United States,rrelectricservice.com,rrelectric,rrelectric,7,Construction,11,0,0,$1M - $5M,Small,Construction,Contractors,SMB,true,Construction,
true,Relogable Sl,relogable.com,,,,,match,exact domain,119003722,Relogable SL,119003722,119003722,119003722,Relogable,Calle Pollensa 2 1 Despacho 4,Las Rozas De Madrid,MD,28290,ES,Spain,relogable.com,relogable,relogable,0,Business Services,0,0,0,$1M - $5M,Small,Business Services,Technical,,false,Business Services,
true,Reltech,reltech.co.uk,,,,,match,exact domain,64988365,Brumby Group Holdings Ltd,64988365,64988365,64988365,Brumby Group Holdings,Brunel House George Street,Gloucester,,GL11BZ,GB,United Kingdom,reltech.co.uk,brumbygroupholdings,brumbygroupholdings,0,Financial Services,413,0,4,$1 - $1M,,Financial Services,Banking & Finance,SMB,true,Financial Services,
true,Remsdaq,remsdaq.com,,,,,match,exact domain,25818118,Remsdaq Ltd,65431400,65431400,65431400,Remsdaq,Parkway Deeside Industrial Park,Deeside,FLN,CH5 2NL,GB,United Kingdom,remsdaq.com,remsdaq,remsdaq,0,Telecommunications,338,0,3,$25M - $50M,,Telecommunications,Equipment & Services,SMB,true,Telecommunications,
true,RENA electronica,rena.nl,,,,,match,exact domain,28120971,Rena Electronica BV,120238955,120238955,28120971,Rena Electronica,De Ambachten 12,Zundert,,4881 XZ,NL,Netherlands,rena.nl,renaelectronicabv,renaelectronica,0,Automotive,1416,0,14,$10M - $25M,Small,Software & Technology,Specialized Equipment,SMB,true,Automotive,
true,renault,renault.fr,,,,,match,exact domain,9423265,Satac Saint Yves,9371158,8730086,8730086,Satac Saint Yves,132 Route de Malpasset,Frejus,PAC,83600,FR,France,renault.fr,satacsaintyves,satacsaintyves,0,Financial Services,478,0,5,Over $5B,Enterprise,Financial Services,Banking & Finance,Enterprise Business,true,Financial Services,
true,Renishaw,renishaw.com,,,,,match,exact domain,121071262,Renishaw,62258657,62258657,62258657,Renishaw,New Mills,Wotton-Under-Edge,,GL12 8JR,GB,United Kingdom,renishaw.com,renishaw,renishaw,0,Manufacturing,26878,172,269,$500M - $1B,Enterprise,Manufacturing,Test & Measurement,Mid-Market Business,true,Manufacturing,
true,Renova S.A.,renova.pt,,,,,match,metaphone name,122705727,Renova SA,122705727,122705727,122705727,Renova,Calle 14 495,Santa Fe,,3561,AR,Argentina,renova.com.ar,renovasa,renova,2,Unclassified,15,0,0,,,Unclassified,Unclassified,SMB,true,Unclassified,
true,Requaero,requaero.com,,,,,match,metaphone name,10617929,Recaero,74531134,74531527,74531134,Recaero,Parc Technologique Delta Sud,Verniolle,OCC,09340,FR,France,recaero.fr,recaero,recaero,4,Aerospace & Defense,0,0,0,Over $5B,Enterprise,Aerospace & Defense,Aircraft,,false,Aerospace & Defense,
true,RESA System Engineering GmbH,resa.de,,,,,match,exact domain,67202234,Resa System Engineering GmbH,67202234,67202234,67202234,Resa System Engineering,Werner Von Siemens Str. 11,Saarwellingen,SL,66793,DE,Germany,resa.de,resasystemengineeringgmbh,resasystemengineering,0,Automotive,0,0,0,$50M - $100M,Mid-Market,Software & Technology,Specialized Equipment,,false,Automotive,
false,Research In Motion,rim.com,,,,,no match,duplicate input,,,,,,,,,,,,,,,,,,0,0,0,,,,,,false,,
true,Research In Motion,blackberry.com,,,,,match,exact domain,61741304,Blackberry Ltd,61741304,61741304,61741304,BlackBerry,295 Phillip Street,Waterloo,ON,98008,CA,Canada,blackberry.com,blackberry,blackberry,0,Telecommunications,121938,20,1219,$1B - $2.5B,Enterprise,Telecommunications,Equipment & Services,Enterprise Business,true,Telecommunications,
true,Resonates,resonates.com,,,,,match,exact domain,120665458,Resonates SLM Ltd,120665458,120665458,120665458,Resonates SLM,Firbank House The Firs Inkpen,Hungerford,,RG179PT,GB,United Kingdom,resonates.com,resonatesslm,resonatesslm,0,Business Services,880,0,9,,,Business Services,Marketing Services,SMB,true,Business Services,
true,Resource Group,resourcegroup.co.uk,,,,,match,exact domain,122807157,Resource Group Ltd,122807157,122807157,122807157,Resource Group,Teme House,Worcester,WOR,WR5 2RY,GB,United Kingdom,resourcegroup.co.uk,resourcegroup,resourcegroup,0,Business Services,6781,0,68,$25M - $50M,Mid-Market,Business Services,General,SMB,true,Business Services,
true,"RETIA, a.s.",retia.cz,,,,,match,exact domain,25319491,Retia AS,25319491,25319491,25319491,Retia,Prazska 341,Pardubice,,53002,CZ,Czech Republic,retia.cz,retia,retia,0,Manufacturing,440,0,4,$25M - $50M,Mid-Market,Manufacturing,Industrial Equipment,SMB,true,Manufacturing,
true,Retired Engineer maintaining knowledge,mpsforensics.co.uk,,,,,match,soundex suggestion,113947066,Retired Pipeliner Consulting,113947066,113947066,113947066,Retired Pipeliner Consulting,14630 S 52nd East Ave,Bixby,OK,74008,US,United States,,retiredpipelinerconsulting,retiredpipelinerconsulting,47,Unclassified,268,0,3,$1 - $1M,Small,Unclassified,Unclassified,SMB,true,Unclassified,
true,"Retune DSP ApS, Scion DTU",retune-dsp.com,,,,,match,soundex suggestion,120351226,Rotunda Sci Tech,120351226,120351226,120351226,Rotunda Sci Tech,4612 Edgewater Dr,Stow,OH,44224,US,United States,rotundascitech.com,rotundascitech,rotundascitech,30,Business Services,0,0,0,$1 - $1M,Small,Business Services,Technical,,false,Business Services,
true,REUM Limited,reum.io,,,,,match,exact domain name,14441764,REUM Corporation,14441764,14441764,14441764,REUM,3600 Sunset Ave,Waukegan,IL,60087,US,United States,,reum,reum,0,Automotive,249,0,2,$1M - $5M,Small,Automotive,Parts & Supplies,SMB,true,Automotive,
true,Reuter Elektronik gmbH,reuter-elektronik.de,,,,,match,soundex suggestion,9071243,Ritter Elektronik GmbH,24864542,24864542,24864542,Ritter Elektronik,Essener Str. 2 24,Oberhausen,NW,46047,DE,Germany,ritter-elektronik.de,ritterelektronikgmbh,ritterelektronik,16,Software & Technology,0,0,0,$50M - $100M,Small,Software & Technology,Computer & Mobile Devices,,false,Software & Technology,
true,Rever,rever.eu,,,,,match,split domain,110964701,Rever Nagelkerke BV,110964701,110964701,110964701,Rever Nagelkerke,Radonweg 2,Utrecht,,3542 AN,NL,Netherlands,rever.nl,revernagelkerkebv,revernagelkerke,0,Manufacturing,0,0,0,$5M - $10M,Small,Manufacturing,Industrial Equipment,,false,Manufacturing,
